story_id,condition,story_text,self_used_ai,assist_idea0,assist_idea1,assist_idea2,assist_idea3,assist_idea4,self_own_ideas,self_novel,self_original,self_rare,self_appropriate,self_feasible,self_publishable,self_profit,self_enjoyed,self_badly_written,self_boring,self_funny,self_twist,self_future,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,dat_words,DAT_score,age,gender,education,employment,ai_used_actual
a93c595e-bd21-42e5-8c65-5bd410cd03af,human_1AI,"Scientists and politicians argued for months over what this new planet should be called, those countries seeking to be the first to land there had competing suggestions.    The Chinese would name it after their long term leader, the Americans were undecided but most suggestions centred around a concept of freedom and exploration, Earth Apollo was the most popular for now.     Several years ago each mission began to get there, to reach this new uninhabited Earth. A tiny Earth that floated unseen for centuries on the other side of the Solar System, within reach of man and its newest technology.     It started with a Russian failure, a Japanese catastrophe and set backs in Europe. As we were accustomed to however the Americans prevailed to an extent.     Contact was lost days ago, the landing was unsuccessful but over a dozen of its first inhabitants lived for the first week; then the naming of the planet would come down to one man, the sole survivor who had no means yet of telling anyone he had made it. Anyone who arrived next would come to understand it would be called Planet Dale. ",1.0,1.0,,,,,9.0,5.0,5.0,4.0,8.0,9.0,1.0,100,7,5,4,2,5,3,Dice,Live,Sky,Antelope,Pastry,Flagpole,Geranium,Moonrock,Dancer,Velociraptor,"['Dice', 'Live', 'Sky', 'Antelope', 'Pastry', 'Flagpole', 'Geranium', 'Moonrock', 'Dancer', 'Velociraptor']",,38,Female,"Professional degree (e.g. MBA, JD)",Employed full time,1
8b616451-0c4b-45bf-91eb-75f594b1e5b1,human,"This morning I woke up and drew back the curtains. The sun had already risen and it was a lovely bright day outside. I ran down to the harbour and jumped into my boat and sailed out to sea. Before I had gone very far I saw a group of dolphins leaping out of sea and set my course to follow them. They went close to the sea cliffs where there plenty of fish to eat. I got out my fishing rod to see if I could catch anything and after a while I felt a tug on my fishing line. I pulled and pulled and eventually I was able to pull a fish into the boat. It was a lovely mackerel, just the right size for my tea so I headed back to the harbour, mission accomplished!",0.0,,,,,,7.0,6.0,7.0,4.0,7.0,4.0,4.0,50,7,8,2,7,8,5,Rain,Vacuum,Conventionality,Music,Medicine,Television,Punishment,Family,Fingers,Space,"['Rain', 'Vacuum', 'Conventionality', 'Music', 'Medicine', 'Television', 'Punishment', 'Family', 'Fingers', 'Space']",,66,Male,Undergraduate degree,Retired,0
e2c83117-b1bb-47f1-9a49-1fdcfe06ae22,human_5AI,"On a sun-kissed morning, aboard the majestic vessel named Ocean's Fury, a group of intrepid friends embarked on a daring adventure across the open seas. Guided by an ancient map rumoured to lead to a hidden treasure, they navigated through treacherous waves and whispered legends. With salty air filling their lungs and determination igniting their spirits, they braved storms that threatened to engulf them. Along the way, they encountered enigmatic mermaids who sang haunting melodies and wise old sea turtles that shared tales of forgotten civilizations. As the sun dipped below the horizon, casting its golden hues upon the endless expanse, they finally reached the fabled island. Digging beneath the moonlit sky, they unearthed chests overflowing with jewels, artifacts, and secrets lost to time. With hearts ablaze and dreams realized, they sailed home, forever marked by the profound beauty and untamed spirit of the open seas. This story was forever told to children to help them get to sleep.",0.0,,,,,,5.0,5.0,5.0,4.0,5.0,6.0,5.0,10,9,9,2,2,3,1,laptop,tv,cup,mobile,watch,pencil,pen,calculator,photo,flask,"['laptop', 'tv', 'cup', 'mobile', 'watch', 'pencil', 'pen', 'calculator', 'photo', 'flask']",,33,Male,Undergraduate degree,Employed full time,0
4c7ed3b3-553d-4b13-b60a-ee594ad8890d,human_5AI,"When a group of friends, passionate about wildlife photography, venture into the untouched Amazonian rainforest, they unexpectedly come across a forgotten indigenous tribe. They help the tribe combat a dangerous disease with their knowledge of modern medicine. Their adventurous journey not only yields breathtaking pictures but also creates a lasting bond with an ancient culture. A young biologist, Lisa, Leads an expedition into an untouched Amazon jungle in search of a mythical healing plant. Battling deadly wildlife, treacherous terrains, and a rival treasure-hunting group, her team's resilience and unity are put to the ultimate test. After unexpected betrayals and loss, Lisa finds not only the covered plant but also a newfound respect for the mystic wilderness and the power of perseverance. A young brave explorer named Jake embarks on a daring journey to retrieve an ancient artifact rumored to be hidden deep within the amazon jungle. Along the way, he encounters dangerous wildlife, treacherous terrains, and tests of character, yet remains undeterred by the challenging conditions.",1.0,,,9.0,9.0,,9.0,9.0,8.0,8.0,9.0,9.0,9.0,50,9,9,1,6,9,9,bed,toilet,cap,floor,light,phone,laptop,desktop,card,car,"['bed', 'toilet', 'cap', 'floor', 'light', 'phone', 'laptop', 'desktop', 'card', 'car']",,27,Male,Postgraduate Master's degree,Employed full time,1
f3a6d784-763f-41fb-b889-11f2bcba72d7,human,The girl pushed the small boat into the softly lapping waves. The sun shone onto her head and back as she felt the sand disappear between her toes. Gracefully she pulled herself into the small vessel as it bobbed up and down over the gently turquoise -green waves. Her heart soared; she was free! She felt the wind tug at her hair and catch the sails as they arched into the sea breezes. From the boat she could see the wild grass clinging to the cliff tops. The white feathered birds circled overhead. She felt alive!,0.0,,,,,,9.0,8.0,8.0,5.0,9.0,4.0,3.0,99,9,4,1,1,1,3,ocean,horse,tree,flower,butterfly,meadow,birds,freedom,imagination,bees,"['ocean', 'horse', 'tree', 'flower', 'butterfly', 'meadow', 'birds', 'freedom', 'imagination', 'bees']",,62,Female,Undergraduate degree,Employed part time,0
ae471e6a-1d8c-4514-bec5-047dfb21703e,human_1AI,"We landed, finally, all safe and sound everything still intact, it was a worrying time but we made it. We cannot believe the vivid colours on this planet it is like nothing we have ever seen before, it is beautiful, breath taking i wish there were other who could see it, so we unload get our backpacks and start walking, we have no idea which direction to go as everything just looks so nice, as we start to walk this little blue animal appears, what is it, will it hurt us, it hides behind the rainbow coloured tree peeping at us, we are all a bit scared if i am honest. we don't know what it is going to do, we stand still as bot to scare it, it cones out and it smiles, this big huge goofy warm smile and comes out and walks towards us, it then turns and hand gestures for us to follow, should we? is it safe? is it a trap? there is only one way to find out, lets go! it leads us deep into this bright forest with strange fruits hanging from the trees, then we see even more of these funny creatures, all different colours! it is truly magical, they all stand looking at us, then after a few minutes they all come towards us carrying food and drinks!",0.0,,,,,,5.0,6.0,7.0,6.0,9.0,6.0,4.0,70,7,5,1,4,5,2,clock,cup,cloud,house,chair,fleece,coat,table,candle,chocolate,"['clock', 'cup', 'cloud', 'house', 'chair', 'fleece', 'coat', 'table', 'candle', 'chocolate']",,51,Female,Less than A levels,Employed full time,0
0958da06-33d6-4f3b-851b-fa9fddffde82,human_5AI,A team of adventures travelled to the Pacific Ocean to try find a monster that has been stalking certain area of the sea. They have found the monster and tried to kill it however during the harsh waves of the sea they did not. The monster instead attacked the boat and the mother nature of the storms damaged the boat badly. The crew got out of the boat and the monster dragged them into the deep sea. The monster then bit into each member of the team and slowly turning the adventures into monsters. The army got called out to help these adventures but it was too late. The army was also attacked by the monsters and dragged down the sea. The same fate awaits for anyone else who would dare to come after the vile monster.,1.0,3.0,,1.0,1.0,,7.0,4.0,3.0,3.0,5.0,1.0,1.0,50,7,4,3,3,6,4,goal,solution,operation,guidance,replacement,menu,food,attention,currency,imagination,"['goal', 'solution', 'operation', 'guidance', 'replacement', 'menu', 'food', 'attention', 'currency', 'imagination']",,29,Male,Less than A levels,Disabled,1
2cfd6f2a-370d-434c-81a9-8f9206ed35c9,human,When Toby got off the school bus that morning he had no idea that his day was going to end up taking him to the middle of the jungle.   yet here he was face to face with both a monkey and a parrot. neither seemed particularly interested in him they where far to focused on his backpack for that.   Toby took the bag off his shoulders and opened it in front of his new friends. before he got the chance to look inside though the monkey snatched the bag and ran as the parrott screached what sounded like a laugh and flew after his friend. Toby gave chase through the forest as fast as he could but the monkey was faster. eventually tired and out of breath Toby sat on a fallen tree defeated and alone.   Toby took a slow look round as he realized he had no idea where he was. ,0.0,,,,,,7.0,3.0,2.0,2.0,9.0,5.0,1.0,50,7,5,5,4,4,1,table,car,house,spaceship,blender,washing machine,dictionary ,xbox,washing line,helicopter,"['table', 'car', 'house', 'spaceship', 'blender', 'washing machine', 'dictionary ', 'xbox', 'washing line', 'helicopter']",,34,Male,Vocational training,Employed full time,0
e4c02406-fa7c-46e9-9c59-870be139319d,human_1AI,"The seas were angry and rugged, throwing itself and making a point of letting it be known, like a monster from another world ready to swallow anything up. All the passengers huddled under the cover of the tables , whilst the ferry tried to negotiate waves, which were in no mood for negotiating with a mere piece of metal. The vessel was thrown around as easy as throwing a small stone with little or no effort and the thrashing water continuously slapped it from every angle, like a boxer going for a knockdown.    And then silence. As if it had never happened. The sea was calm once more and the skies were blue and cheery. It all seemed like a dream. The passengers didn't move. ",0.0,,,,,,9.0,5.0,5.0,3.0,7.0,9.0,5.0,0,9,6,5,1,6,5,mountain,rabbit,ghost,burger,Tree,magic,Cup,snow,single,tablet,"['mountain', 'rabbit', 'ghost', 'burger', 'Tree', 'magic', 'Cup', 'snow', 'single', 'tablet']",,54,Male,Undergraduate degree,Employed part time,0
0d2c192b-e8e4-4fa5-822f-3b2b4e77488d,human_5AI,"It had been three days since Paul had seen any sign of other human life. The cargo ship that had passed him by had been totally oblivious to the small dinghy being flooded by the trail of its wake and the young man clinging desperately to its sides. There was plenty of life around Paul however: dolphins often joined him, swimming alongside the tiny craft and leaping high into the air, as if to cheer him up and take his mind of his terrible predicament. It didn't. He wondered often how a short trip to the seaside and his desire to have a shot in his friend's dinghy had resulted in this. He knew people would be looking for him and couldn't understand why he hadn't been spotted yet but the squall that had arisen suddenly had been ferocious and he'd felt powerless to do anything himself. He knew he was lucky to have survived at all. He didn't want to think about how much longer that would be true.",0.0,,,,,,9.0,3.0,3.0,5.0,8.0,7.0,7.0,100,9,9,3,1,3,2,laptop,flower,wardrobe,operation,pavement,library,classroom,blouse,earring,book,"['laptop', 'flower', 'wardrobe', 'operation', 'pavement', 'library', 'classroom', 'blouse', 'earring', 'book']",,63,Female,Undergraduate degree,Employed full time,0
