evaluator_code,story_id,topic,pre_novel,pre_original,pre_rare,pre_appropriate,pre_feasible,pre_publishable,pre_profit,pre_tt_enjoyed,pre_tt_badly_written,pre_tt_boring,pre_tt_funny,pre_tt_twist,pre_tt_future,post_ai_usage,post_ai_assist,post_authors_ideas,post_ownership,post_profit,condition,ai_used_actual
ivwajyh3,05ca1ff6-7b93-4b86-9307-bf710664dd0f,an adventure on the open seas,5.0,1.0,6.0,3.0,3.0,2.0,50,4.0,4.0,1.0,1.0,7.0,3.0,0.0,10,1.0,9.0,0,human,0.0
zf6arycx,dabe869d-79d8-4c82-9350-5e4ebd0806c7,an adventure in the jungle,5.0,5.0,4.0,4.0,4.0,4.0,50,6.0,5.0,4.0,4.0,4.0,2.0,0.0,0,9.0,9.0,0,human,0.0
3xa1cugd,0958da06-33d6-4f3b-851b-fa9fddffde82,an adventure on the open seas,7.0,7.0,7.0,7.0,7.0,7.0,50,6.0,6.0,3.0,2.0,3.0,3.0,1.0,51,6.0,6.0,49,human_5AI,1.0
z71zj9tq,38a2d8c1-7619-4270-810d-97a31ce893ea,an adventure on a different planet,5.0,6.0,6.0,7.0,8.0,7.0,50,4.0,3.0,1.0,2.0,5.0,3.0,1.0,15,7.0,6.0,74,human_5AI,1.0
rpe4xorq,e602b9cf-3fbb-439d-b029-eb15d83a29df,an adventure in the jungle,4.0,4.0,3.0,6.0,4.0,3.0,50,5.0,5.0,4.0,1.0,3.0,1.0,2.0,25,8.0,8.0,95,human_1AI,0.0
g2jhq9wo,7086605c-efec-4e8c-867f-9c3e26ba5869,an adventure on the open seas,2.0,1.0,1.0,7.0,6.0,5.0,50,3.0,4.0,6.0,1.0,1.0,1.0,0.0,50,9.0,9.0,0,human,0.0
3s6k6llu,bf2e339f-0e64-466f-91ca-e9f1b26935d2,an adventure on the open seas,6.0,6.0,5.0,6.0,7.0,7.0,50,6.0,6.0,1.0,7.0,7.0,5.0,0.0,95,9.0,9.0,0,human,0.0
nv078597,e8a698ff-7fba-4cd9-987f-273c3abe7fba,an adventure in the jungle,4.0,6.0,4.0,5.0,3.0,4.0,50,4.0,4.0,5.0,4.0,4.0,6.0,0.0,23,5.0,6.0,0,human,0.0
tu4sjfrd,124978c6-f8c9-4d94-829a-fe59c714310b,an adventure on a different planet,8.0,7.0,7.0,8.0,7.0,7.0,50,8.0,7.0,2.0,7.0,8.0,6.0,1.0,99,5.0,7.0,90,human_5AI,1.0
j2xpzyte,7c78f2c1-13b9-4b57-ae49-0bbef1df7a08,an adventure on the open seas,1.0,1.0,1.0,5.0,3.0,3.0,50,4.0,7.0,8.0,1.0,1.0,1.0,0.0,4,9.0,9.0,0,human,0.0
dljk0als,f4837cf6-2112-4a94-a0d4-eb99ebf4e102,an adventure in the jungle,5.0,4.0,4.0,5.0,2.0,2.0,50,2.0,2.0,7.0,1.0,2.0,2.0,2.0,0,4.0,6.0,25,human_1AI,0.0
bdjjfqzi,6cf0f3e4-b380-4d82-8145-3768e7bbfc93,an adventure on the open seas,7.0,6.0,4.0,8.0,8.0,8.0,50,8.0,8.0,3.0,3.0,4.0,6.0,1.0,47,5.0,5.0,50,human_5AI,1.0
mstla4sl,c401d343-3885-4a67-a28d-8baa7180f745,an adventure in the jungle,8.0,8.0,7.0,7.0,8.0,7.0,50,8.0,7.0,1.0,1.0,7.0,8.0,1.0,5,6.0,6.0,35,human_5AI,1.0
rs0ndqy1,b94fdf1d-bcd3-4526-831f-7f0fc56b86b7,an adventure on the open seas,2.0,3.0,1.0,9.0,6.0,6.0,50,6.0,8.0,4.0,2.0,1.0,3.0,1.0,76,6.0,7.0,90,human_5AI,1.0
10vnryfv,06d50c34-6f52-4e4b-a94e-81f1963cad70,an adventure in the jungle,7.0,7.0,7.0,7.0,7.0,7.0,50,7.0,6.0,4.0,4.0,6.0,6.0,1.0,27,2.0,8.0,48,human_5AI,1.0
vwyvkub0,828c7ca4-abbc-407e-8afc-75d188bb2454,an adventure in the jungle,5.0,4.0,4.0,6.0,5.0,5.0,50,5.0,6.0,3.0,2.0,2.0,3.0,1.0,75,2.0,3.0,25,human_1AI,1.0
ifcqii9p,487d8021-b059-428a-aa61-0ad8ca8220a8,an adventure on a different planet,3.0,2.0,2.0,7.0,2.0,2.0,50,2.0,5.0,7.0,1.0,2.0,2.0,2.0,75,8.0,7.0,100,human_1AI,0.0
d64g811x,12734b48-37d5-4495-97ab-3cdda6b4b0bc,an adventure in the jungle,3.0,3.0,3.0,3.0,4.0,3.0,50,3.0,3.0,4.0,2.0,2.0,3.0,2.0,31,5.0,5.0,51,human_5AI,0.0
t8gmqpqy,b95e11e4-ba37-478a-b595-cbbe9132db6e,an adventure on a different planet,2.0,2.0,2.0,3.0,2.0,2.0,50,2.0,3.0,8.0,1.0,1.0,1.0,1.0,75,1.0,6.0,100,human_5AI,1.0
tc3hh27n,ce0263cc-b96f-4196-96d0-2d3aa043f53e,an adventure on the open seas,2.0,2.0,2.0,6.0,5.0,4.0,50,4.0,5.0,1.0,1.0,2.0,1.0,0.0,50,7.0,7.0,0,human,0.0
mue6atm8,fdd506b9-5dab-4008-8719-786ba25bd600,an adventure in the jungle,6.0,4.0,4.0,8.0,7.0,7.0,50,7.0,8.0,3.0,4.0,5.0,4.0,0.0,84,9.0,9.0,0,human,0.0
3bj06sl8,82b08721-72c1-4bfe-b09b-511b3b03f484,an adventure in the jungle,3.0,2.0,2.0,6.0,4.0,3.0,50,2.0,2.0,5.0,2.0,2.0,4.0,0.0,50,8.0,8.0,0,human,0.0
35tjqp0z,62cdfece-43dd-451a-80d4-98182ab75885,an adventure on the open seas,6.0,5.0,5.0,4.0,4.0,4.0,50,5.0,6.0,8.0,1.0,2.0,3.0,0.0,50,9.0,9.0,0,human_1AI,0.0
mrfb0o5k,523680ae-3735-4a57-8e84-f7f0d6dba065,an adventure in the jungle,3.0,3.0,3.0,6.0,3.0,3.0,50,6.0,7.0,4.0,3.0,1.0,2.0,0.0,10,9.0,9.0,0,human,0.0
akyujfsa,1ce297c5-c0a8-4f4e-838a-53de94b8c128,an adventure on the open seas,8.0,8.0,6.0,8.0,7.0,7.0,50,7.0,7.0,2.0,2.0,8.0,7.0,1.0,8,8.0,8.0,100,human_1AI,1.0
vjtgs23b,b1a7866e-3258-419c-89f3-00cc260b53c5,an adventure on a different planet,8.0,8.0,8.0,5.0,1.0,1.0,50,7.0,2.0,2.0,8.0,9.0,1.0,0.0,1,9.0,9.0,0,human_1AI,0.0
nwyg3hg7,9d5b101d-4caf-4c90-8d93-4ea75112bdb7,an adventure on the open seas,4.0,5.0,4.0,1.0,4.0,3.0,50,4.0,2.0,2.0,1.0,4.0,5.0,2.0,30,8.0,8.0,90,human_1AI,0.0
1ukgn5ed,a6d79eec-baff-45fd-962e-ffce6f909692,an adventure in the jungle,3.0,3.0,3.0,4.0,5.0,5.0,50,5.0,6.0,6.0,3.0,4.0,5.0,0.0,74,7.0,7.0,0,human_1AI,0.0
70trlqf1,c1991637-c38f-4bae-8e06-6f0becdacfe3,an adventure on a different planet,5.0,6.0,7.0,5.0,9.0,9.0,50,8.0,7.0,1.0,1.0,7.0,5.0,1.0,100,6.0,5.0,85,human_1AI,1.0
vcylctfc,e539e79a-2027-40ee-b4fa-41e801a9aaf6,an adventure on the open seas,3.0,3.0,3.0,7.0,7.0,7.0,50,5.0,5.0,5.0,1.0,2.0,1.0,0.0,50,9.0,9.0,0,human,0.0
8jue4p2n,846436df-7dee-4c20-a83a-711251f48828,an adventure in the jungle,6.0,6.0,5.0,8.0,7.0,7.0,50,7.0,7.0,2.0,3.0,3.0,2.0,2.0,25,7.0,8.0,90,human_1AI,0.0
pr6pr1n0,3b7cb450-be71-43a3-bf3e-c882572369ec,an adventure on the open seas,1.0,1.0,1.0,5.0,3.0,2.0,50,1.0,1.0,9.0,1.0,1.0,1.0,0.0,0,9.0,9.0,0,human,0.0
rdsmhbk8,c2a5d782-57a2-4af7-ba39-2080319388cb,an adventure on a different planet,2.0,4.0,3.0,9.0,9.0,9.0,50,5.0,5.0,2.0,2.0,2.0,1.0,1.0,25,4.0,8.0,95,human_1AI,1.0
vjesfyak,fb4a7a93-0dcb-462d-9b64-92428dc44a45,an adventure in the jungle,6.0,6.0,3.0,7.0,5.0,5.0,50,8.0,7.0,2.0,2.0,2.0,5.0,0.0,25,8.0,8.0,0,human,0.0
td5gcrhm,639243a3-70f1-493c-a3d6-238c924d4dc6,an adventure on a different planet,7.0,7.0,6.0,7.0,9.0,9.0,50,7.0,7.0,2.0,2.0,9.0,5.0,1.0,84,8.0,8.0,4,human_1AI,1.0
a9ebe0mc,57ab2538-39e7-4d42-b6e6-ab38688d415d,an adventure in the jungle,5.0,5.0,5.0,6.0,4.0,4.0,50,5.0,6.0,5.0,1.0,3.0,1.0,1.0,0,3.0,3.0,25,human_5AI,1.0
31p68g3v,6e2752d3-ba40-4b6a-ab6c-65bd82082f2f,an adventure in the jungle,3.0,2.0,2.0,3.0,1.0,1.0,50,2.0,3.0,6.0,1.0,1.0,2.0,1.0,50,7.0,7.0,80,human_5AI,1.0
2pytliij,37f088e5-ab58-4234-bdd3-e77835d3504b,an adventure on a different planet,5.0,6.0,6.0,7.0,6.0,6.0,50,7.0,5.0,4.0,5.0,5.0,5.0,1.0,85,6.0,6.0,49,human_5AI,1.0
81fxgj6x,13d4b081-ae43-4d66-be97-1ed9453550cd,an adventure on the open seas,2.0,1.0,1.0,3.0,2.0,3.0,50,1.0,2.0,8.0,1.0,3.0,1.0,1.0,15,7.0,4.0,10,human_5AI,1.0
9fl2tsy4,0b8ad86c-4e7f-46c2-8145-3d4596d7a13f,an adventure on the open seas,3.0,2.0,4.0,6.0,7.0,6.0,50,4.0,5.0,4.0,2.0,5.0,1.0,0.0,50,7.0,9.0,0,human_1AI,0.0
vjlplqv7,46c14df0-cf51-43e0-aa7f-cb3e70144fdc,an adventure in the jungle,3.0,2.0,2.0,7.0,5.0,9.0,50,3.0,2.0,4.0,1.0,8.0,1.0,1.0,50,8.0,8.0,100,human_1AI,1.0
dlp4we39,7c1f842c-eaac-4cb0-b479-56ab375eb0a4,an adventure in the jungle,6.0,7.0,6.0,6.0,5.0,6.0,50,6.0,6.0,1.0,7.0,5.0,5.0,0.0,50,9.0,9.0,0,human,0.0
qd24e6q3,d485db37-7c80-485a-a99a-a6cbcaa8e5b5,an adventure on the open seas,4.0,1.0,1.0,6.0,8.0,5.0,50,8.0,7.0,3.0,7.0,1.0,3.0,1.0,26,9.0,7.0,75,human_1AI,1.0
np8pqoe5,34ad3261-a5e5-41b9-8eb7-675c9a2e79ec,an adventure on the open seas,5.0,4.0,4.0,5.0,6.0,6.0,50,6.0,6.0,4.0,1.0,2.0,2.0,1.0,100,8.0,8.0,75,human_5AI,1.0
y829diax,bd71b316-74a6-467c-abe6-cf0ae664ee76,an adventure on the open seas,5.0,4.0,3.0,6.0,4.0,4.0,50,2.0,2.0,7.0,1.0,7.0,2.0,0.0,30,7.0,8.0,0,human,0.0
yqmsqfs6,86fc308b-8603-4b09-9a08-01120769dbed,an adventure in the jungle,7.0,7.0,7.0,7.0,7.0,7.0,50,5.0,5.0,5.0,3.0,5.0,4.0,1.0,75,6.0,6.0,60,human_5AI,1.0
qfb6jcwe,f509c7eb-889d-4726-86e2-1a074399cdc0,an adventure on a different planet,6.0,6.0,5.0,6.0,7.0,7.0,50,6.0,7.0,1.0,7.0,4.0,4.0,1.0,75,5.0,4.0,45,human_1AI,1.0
lgxb6b2i,c3933595-b0b7-4050-9e25-0cb0ce82e032,an adventure on the open seas,8.0,8.0,8.0,8.0,8.0,9.0,50,8.0,9.0,1.0,2.0,9.0,7.0,0.0,100,9.0,9.0,0,human,0.0
jpcm9d4w,1f5e24c3-e0ac-4ae2-bff5-db031010af1c,an adventure on a different planet,3.0,3.0,3.0,9.0,4.0,3.0,50,4.0,3.0,5.0,1.0,6.0,1.0,2.0,20,9.0,9.0,96,human_1AI,0.0
pk1taj6y,d9d87931-6293-4e67-b582-78b8ec19044f,an adventure in the jungle,6.0,5.0,3.0,8.0,7.0,6.0,50,6.0,7.0,2.0,1.0,2.0,1.0,1.0,30,3.0,5.0,50,human_5AI,1.0
m2inoi5x,eed9ba9d-ab2b-4aab-96bc-782243ff1f06,an adventure on a different planet,6.0,2.0,4.0,9.0,6.0,8.0,50,7.0,7.0,1.0,2.0,6.0,1.0,1.0,25,9.0,9.0,100,human_1AI,1.0
zllelqjh,173c7706-0e61-4620-9a0e-3df8bbfa845c,an adventure on the open seas,7.0,7.0,4.0,7.0,7.0,7.0,50,7.0,7.0,3.0,1.0,2.0,2.0,0.0,65,9.0,9.0,0,human,0.0
a59rs0qy,da4f173d-16e5-4c97-9a77-fcb435984ddd,an adventure in the jungle,5.0,4.0,4.0,1.0,1.0,1.0,50,1.0,3.0,2.0,1.0,7.0,7.0,1.0,100,9.0,9.0,100,human_5AI,1.0
w5shd0jr,f98967f1-d272-4dd8-9a4b-79d55550c628,an adventure on the open seas,2.0,2.0,2.0,7.0,2.0,2.0,50,4.0,4.0,4.0,1.0,1.0,1.0,1.0,77,1.0,1.0,0,human_1AI,1.0
as98853u,8b616451-0c4b-45bf-91eb-75f594b1e5b1,an adventure on the open seas,1.0,2.0,2.0,5.0,1.0,1.0,50,3.0,5.0,8.0,1.0,2.0,2.0,0.0,22,7.0,8.0,0,human,0.0
rj6wevo0,2daeadf6-9297-40da-941c-b25177a96b8a,an adventure on a different planet,6.0,5.0,5.0,7.0,7.0,8.0,50,7.0,6.0,2.0,1.0,5.0,2.0,1.0,75,1.0,1.0,0,human_5AI,1.0
z601e6ue,0de8b2d8-dffc-4e21-aae4-ebb3e367ef5d,an adventure on a different planet,5.0,3.0,1.0,9.0,6.0,4.0,50,8.0,8.0,3.0,1.0,2.0,2.0,0.0,12,9.0,9.0,0,human,0.0
7gh4tmxd,61264962-4daa-4ee8-bc77-19ca6fc6e4b5,an adventure on the open seas,4.0,3.0,3.0,5.0,4.0,4.0,50,3.0,5.0,2.0,2.0,3.0,3.0,0.0,24,6.0,6.0,0,human,0.0
6pqui26u,2e535ed9-2f1d-4f25-8c66-f00cfd62fbad,an adventure in the jungle,8.0,8.0,8.0,8.0,8.0,9.0,50,7.0,8.0,2.0,5.0,5.0,1.0,0.0,93,9.0,8.0,0,human,0.0
r88s2ywx,9d30c190-47dd-42fd-915d-8795ec31e5c5,an adventure on a different planet,1.0,1.0,1.0,6.0,6.0,4.0,50,2.0,6.0,7.0,1.0,1.0,2.0,0.0,0,9.0,9.0,0,human,0.0
ea6x3u60,5e433a7f-d48b-449b-8f30-35e205ee75dc,an adventure on the open seas,3.0,3.0,3.0,1.0,2.0,2.0,50,6.0,6.0,1.0,1.0,3.0,1.0,1.0,70,5.0,9.0,100,human_5AI,1.0
yz41hr54,9c0c30d3-f782-4104-8f78-1f824c920485,an adventure on a different planet,7.0,7.0,6.0,9.0,7.0,8.0,50,7.0,6.0,2.0,1.0,7.0,2.0,1.0,99,7.0,9.0,98,human_5AI,1.0
4irlisth,a68a83bf-cef8-4c7b-975a-60a3ee6352af,an adventure in the jungle,2.0,2.0,2.0,5.0,1.0,1.0,50,2.0,1.0,2.0,1.0,1.0,5.0,2.0,0,6.0,7.0,9,human_1AI,0.0
jzuhuvhq,8cd2199c-6ae5-432f-a53e-791f137d81af,an adventure on a different planet,2.0,3.0,3.0,5.0,1.0,1.0,50,5.0,7.0,3.0,2.0,1.0,4.0,0.0,67,8.0,9.0,0,human,0.0
ifzlxhza,1f5e24c3-e0ac-4ae2-bff5-db031010af1c,an adventure on a different planet,1.0,1.0,1.0,6.0,1.0,1.0,50,1.0,5.0,6.0,1.0,3.0,1.0,2.0,32,4.0,6.0,56,human_1AI,0.0
42q7fku0,3d2c8b8e-a782-4b21-979f-43ca387d98ce,an adventure on the open seas,7.0,6.0,6.0,8.0,8.0,8.0,50,9.0,9.0,1.0,1.0,3.0,6.0,0.0,25,9.0,9.0,0,human,0.0
o5kyrio3,3e150849-a7a9-4c64-be45-0134d9afd6fa,an adventure on a different planet,5.0,5.0,5.0,6.0,6.0,6.0,50,5.0,5.0,4.0,1.0,6.0,5.0,1.0,80,1.0,3.0,30,human_1AI,1.0
h5s29531,c1b8876a-b970-41aa-9978-40d4853f6373,an adventure in the jungle,5.0,5.0,4.0,6.0,5.0,5.0,50,4.0,5.0,1.0,1.0,1.0,1.0,0.0,50,5.0,5.0,0,human,0.0
lj69qgay,b154fc7f-cba2-4b7b-84d3-3e910eb07be9,an adventure in the jungle,3.0,3.0,3.0,5.0,4.0,4.0,50,3.0,3.0,3.0,1.0,1.0,1.0,1.0,32,7.0,8.0,10,human_1AI,1.0
6btyba7j,4c88b4d8-0718-47ba-b497-80aa8e70405d,an adventure on the open seas,6.0,5.0,5.0,6.0,6.0,5.0,50,5.0,2.0,3.0,2.0,6.0,2.0,1.0,85,8.0,7.0,75,human_5AI,1.0
tedkq461,0304c9c9-a778-424e-b38f-ff3690160003,an adventure in the jungle,7.0,7.0,7.0,8.0,7.0,7.0,50,7.0,7.0,2.0,1.0,3.0,5.0,1.0,40,7.0,7.0,80,human_1AI,1.0
zhigv92y,6dc842a7-8156-42a7-80fa-d26f74b0d86b,an adventure on a different planet,6.0,8.0,6.0,5.0,6.0,6.0,50,4.0,6.0,4.0,4.0,8.0,8.0,1.0,74,6.0,7.0,37,human_5AI,1.0
57c3e15t,c6bc5ab0-7b03-45e5-8d64-2cc554967f75,an adventure in the jungle,5.0,5.0,4.0,5.0,4.0,3.0,50,8.0,5.0,2.0,1.0,5.0,2.0,1.0,25,7.0,6.0,50,human_1AI,1.0
1vbfy2yl,559cb1e5-020d-49d8-a63a-c090d7efcf68,an adventure on the open seas,3.0,1.0,1.0,3.0,2.0,1.0,50,3.0,1.0,7.0,1.0,1.0,1.0,0.0,99,5.0,2.0,0,human,0.0
33st0bp0,c0002a1c-09c6-4939-8524-acc0671b187b,an adventure on the open seas,6.0,6.0,7.0,5.0,4.0,3.0,50,6.0,4.0,3.0,1.0,6.0,1.0,1.0,25,7.0,8.0,95,human_5AI,1.0
dz8p83gy,cded67c3-e143-4642-be01-b3258b1fa133,an adventure on a different planet,5.0,4.0,4.0,6.0,3.0,1.0,50,4.0,3.0,6.0,2.0,4.0,2.0,1.0,100,4.0,3.0,20,human_1AI,1.0
ao7kdx1e,b95e11e4-ba37-478a-b595-cbbe9132db6e,an adventure on a different planet,6.0,4.0,2.0,8.0,5.0,4.0,50,3.0,2.0,7.0,1.0,9.0,2.0,1.0,48,2.0,1.0,13,human_5AI,1.0
rtcyhbaf,b94fdf1d-bcd3-4526-831f-7f0fc56b86b7,an adventure on the open seas,3.0,4.0,4.0,6.0,4.0,4.0,50,6.0,6.0,5.0,3.0,2.0,3.0,1.0,79,6.0,6.0,82,human_5AI,1.0
zleboiun,3e5480ae-186e-4ae5-84fa-45eff245ad5d,an adventure on a different planet,2.0,2.0,1.0,8.0,8.0,8.0,50,4.0,6.0,7.0,1.0,3.0,5.0,1.0,20,7.0,8.0,100,human_5AI,1.0
jvgd5aij,a2f110ab-01b8-4406-a6e5-94a54aaa2dbb,an adventure in the jungle,5.0,4.0,4.0,6.0,5.0,4.0,50,3.0,5.0,7.0,1.0,2.0,4.0,2.0,100,5.0,7.0,16,human_1AI,0.0
w0o7j95h,06d50c34-6f52-4e4b-a94e-81f1963cad70,an adventure in the jungle,2.0,1.0,1.0,7.0,8.0,8.0,50,2.0,2.0,8.0,1.0,3.0,3.0,1.0,100,6.0,6.0,70,human_5AI,1.0
y1yu5m3w,3a502b29-e6f1-4e4a-aba2-b83bff58887a,an adventure on the open seas,3.0,1.0,1.0,4.0,1.0,2.0,50,2.0,1.0,8.0,1.0,1.0,1.0,0.0,5,8.0,9.0,0,human,0.0
8hu51lvv,ca42e827-d57f-45f9-ac97-5d943f02dc05,an adventure on a different planet,7.0,7.0,6.0,9.0,8.0,6.0,50,7.0,8.0,2.0,3.0,6.0,5.0,0.0,76,9.0,9.0,0,human,0.0
vp70ibqw,3330f40e-23dc-42c2-9cb9-716eb37faaa3,an adventure on a different planet,4.0,3.0,2.0,2.0,2.0,2.0,50,3.0,2.0,7.0,2.0,2.0,5.0,0.0,50,4.0,3.0,0,human,0.0
2c79vpxk,8ec6743a-6ab5-4b6b-9c29-b57830dab1a6,an adventure on a different planet,4.0,3.0,5.0,6.0,4.0,5.0,50,4.0,7.0,4.0,3.0,5.0,4.0,0.0,56,4.0,3.0,0,human,0.0
v8xbm6q3,68b178f0-c784-469d-8357-bf71ba6b4137,an adventure in the jungle,5.0,6.0,5.0,6.0,5.0,4.0,50,3.0,4.0,4.0,2.0,2.0,2.0,1.0,10,7.0,8.0,75,human_5AI,1.0
0rp4cj83,def36bf5-fb15-4a80-845e-21f8d7f966c9,an adventure on the open seas,4.0,5.0,4.0,7.0,8.0,8.0,50,7.0,3.0,4.0,1.0,1.0,1.0,1.0,26,8.0,8.0,76,human_5AI,1.0
mlqijmsj,81fe43fe-3a93-40b9-8f80-d78ced8a48f7,an adventure on the open seas,6.0,6.0,6.0,8.0,8.0,8.0,50,9.0,8.0,3.0,1.0,6.0,5.0,1.0,24,7.0,7.0,80,human_1AI,1.0
x8ysqm6o,0de8b2d8-dffc-4e21-aae4-ebb3e367ef5d,an adventure on a different planet,8.0,4.0,1.0,9.0,7.0,7.0,50,9.0,9.0,2.0,1.0,3.0,2.0,0.0,21,9.0,9.0,0,human,0.0
hhv5dzw0,ce5f4933-62de-4dfc-840f-7ab7f5ee5b66,an adventure in the jungle,5.0,5.0,5.0,6.0,6.0,6.0,50,6.0,7.0,1.0,1.0,6.0,7.0,0.0,23,7.0,5.0,0,human,0.0
fytkccmb,cf149237-6fb4-458c-b1fc-f8df29d2deb0,an adventure in the jungle,3.0,1.0,1.0,1.0,3.0,3.0,50,1.0,3.0,8.0,2.0,1.0,1.0,1.0,100,7.0,9.0,0,human,1.0
p4mp2588,22988fde-8e34-4df8-ab1e-d1da1057c457,an adventure on the open seas,1.0,1.0,1.0,3.0,2.0,3.0,50,2.0,2.0,4.0,1.0,1.0,7.0,1.0,0,8.0,4.0,40,human_1AI,1.0
bquw887u,695524f2-aebd-42ef-a7c1-8e6818de6e01,an adventure on the open seas,5.0,5.0,4.0,5.0,4.0,4.0,50,3.0,4.0,3.0,2.0,3.0,1.0,0.0,0,9.0,9.0,0,human,0.0
9y1t7at9,cf03d4be-d9a4-4f9a-951e-cc07487684de,an adventure on a different planet,6.0,6.0,6.0,7.0,5.0,4.0,50,6.0,8.0,6.0,2.0,4.0,1.0,1.0,35,6.0,6.0,67,human_5AI,1.0
wntxzky3,f7fae410-ad69-4284-9c81-80ec3c85b011,an adventure on a different planet,6.0,6.0,7.0,7.0,6.0,6.0,50,7.0,6.0,4.0,2.0,7.0,4.0,1.0,42,7.0,7.0,78,human_5AI,1.0
j5hcbbpa,2daeadf6-9297-40da-941c-b25177a96b8a,an adventure on a different planet,6.0,6.0,6.0,7.0,7.0,7.0,50,7.0,6.0,3.0,3.0,6.0,5.0,1.0,25,4.0,5.0,39,human_5AI,1.0
p3a58ss3,1cf347a7-0df2-4ccd-a041-2d19d62fd7e2,an adventure on the open seas,1.0,1.0,1.0,3.0,1.0,1.0,50,1.0,1.0,9.0,1.0,1.0,1.0,0.0,0,9.0,9.0,0,human,0.0
c1rkae0v,631fc202-bbb7-401a-9357-274c10346008,an adventure in the jungle,3.0,2.0,2.0,6.0,8.0,6.0,50,8.0,8.0,2.0,8.0,7.0,7.0,1.0,27,7.0,4.0,57,human_5AI,1.0
jhi7ws25,7c1f842c-eaac-4cb0-b479-56ab375eb0a4,an adventure in the jungle,8.0,7.0,7.0,6.0,5.0,4.0,50,4.0,3.0,2.0,7.0,7.0,6.0,0.0,0,9.0,9.0,0,human,0.0
gtt020ad,6b6d97bc-5b30-4643-a572-f4ff2e2ec973,an adventure in the jungle,2.0,2.0,1.0,5.0,2.0,1.0,50,4.0,4.0,7.0,1.0,1.0,2.0,2.0,25,6.0,6.0,25,human_5AI,0.0
j19tw9k7,ba492bdd-2caa-4147-9af8-b10a96a28355,an adventure on the open seas,6.0,6.0,4.0,7.0,6.0,4.0,50,3.0,4.0,5.0,1.0,1.0,5.0,0.0,35,7.0,9.0,0,human,0.0
14c51hik,321f7c82-05ab-49ed-8e15-152f538aec1d,an adventure on a different planet,1.0,1.0,5.0,1.0,1.0,1.0,50,1.0,1.0,8.0,1.0,1.0,1.0,1.0,15,6.0,6.0,20,human_1AI,1.0
pf8crey7,b202956d-95f3-46da-8ce7-478d6ad45201,an adventure on the open seas,1.0,1.0,1.0,1.0,1.0,1.0,50,1.0,1.0,9.0,1.0,1.0,1.0,0.0,19,6.0,6.0,0,human_5AI,0.0
q6prjwst,ce0263cc-b96f-4196-96d0-2d3aa043f53e,an adventure on the open seas,7.0,2.0,8.0,2.0,2.0,2.0,50,2.0,2.0,6.0,1.0,2.0,2.0,0.0,99,9.0,9.0,0,human,0.0
cbi6huai,523680ae-3735-4a57-8e84-f7f0d6dba065,an adventure in the jungle,2.0,2.0,2.0,5.0,1.0,1.0,50,6.0,3.0,3.0,2.0,2.0,5.0,0.0,6,8.0,9.0,0,human,0.0
wsj73w31,5e433a7f-d48b-449b-8f30-35e205ee75dc,an adventure on the open seas,6.0,5.0,3.0,5.0,4.0,4.0,50,7.0,8.0,2.0,1.0,1.0,6.0,1.0,0,5.0,5.0,55,human_5AI,1.0
zryt4kkk,fcda37fd-3057-4430-96bc-0475cf3b1c8f,an adventure on a different planet,3.0,6.0,5.0,6.0,5.0,5.0,50,6.0,5.0,5.0,6.0,4.0,5.0,0.0,72,5.0,7.0,0,human,0.0
xv713c8k,4b522f13-32a9-4c49-a11e-68d169ca7654,an adventure in the jungle,3.0,3.0,2.0,6.0,5.0,5.0,50,4.0,3.0,4.0,1.0,1.0,2.0,1.0,75,8.0,7.0,10,human_5AI,1.0
ag8a25ue,f19e74b7-e71a-4427-8cc2-37aa7f5d6071,an adventure in the jungle,4.0,5.0,5.0,5.0,6.0,6.0,50,4.0,5.0,5.0,5.0,5.0,6.0,0.0,72,4.0,5.0,0,human_1AI,0.0
zqexm4vg,ec53dfb3-d2d5-4cb7-b6cd-dc4edc501559,an adventure in the jungle,3.0,3.0,3.0,4.0,5.0,4.0,50,7.0,3.0,2.0,3.0,4.0,4.0,0.0,88,2.0,2.0,0,human,0.0
wt60zu37,2d6ece38-3984-441a-88dc-c31f16d8567b,an adventure in the jungle,3.0,3.0,2.0,6.0,2.0,2.0,50,4.0,2.0,4.0,1.0,2.0,1.0,1.0,97,1.0,1.0,0,human_1AI,1.0
0bl4lrzw,4c7846f7-f65a-482c-8d57-70c1b2a4a7a0,an adventure on the open seas,2.0,2.0,2.0,6.0,2.0,1.0,50,2.0,5.0,6.0,1.0,3.0,2.0,0.0,48,9.0,9.0,0,human,0.0
4dxqzy7a,f3a6d784-763f-41fb-b889-11f2bcba72d7,an adventure on the open seas,3.0,3.0,3.0,8.0,6.0,6.0,50,4.0,5.0,6.0,1.0,1.0,2.0,0.0,16,9.0,9.0,0,human,0.0
g2hhjutv,195ced3e-9ef0-40de-b7fc-1fb567cfe1be,an adventure in the jungle,6.0,6.0,5.0,2.0,3.0,3.0,50,2.0,1.0,7.0,6.0,2.0,2.0,1.0,7,4.0,6.0,72,human_1AI,1.0
5u648u6u,3d0653a6-eab4-418c-bc06-25f06fe8614e,an adventure on the open seas,4.0,3.0,2.0,2.0,2.0,1.0,50,3.0,1.0,2.0,3.0,2.0,3.0,0.0,0,9.0,9.0,0,human,0.0
